"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"800","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera",199,2,776789,0.0256182824422076
"801","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",124,2,776789,0.0159631508685113
"802","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium",18,2,776789,0.00231723157768712
"803","3 to 4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium",6,1,776789,0.000772410525895707
"804","5 to 8","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium",7,2,776789,0.000901145613544991
"805","5 to 8","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Acidicapsa",124,1,776789,0.0159631508685113
"806","5 to 8","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Acidipila-Silvibacterium",1052,6,776789,0.135429312207047
"807","5 to 8","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Edaphobacter",167,4,776789,0.0214987596374305
"808","5 to 8","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Granulicella",1808,6,776789,0.232753038469906
"809","5 to 8","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Occallatibacter",625,7,776789,0.0804594297808028
"810","5 to 8","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Terracidiphilus",21,1,776789,0.00270343684063497
"811","5 to 8","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter",786,5,776789,0.101185778892338
"812","5 to 8","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",2216,7,776789,0.285276954230814
"813","5 to 8","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter",1406,7,776789,0.181001533234894
"814","5 to 8","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter",375,1,776789,0.0482756578684817
"815","5 to 8","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella",11,1,776789,0.00141608596414213
"816","5 to 8","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03",228,3,776789,0.0293515999840368
"817","5 to 8","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","OLB17",18,1,776789,0.00231723157768712
"818","5 to 8","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter",58,2,776789,0.0074666350836585
"819","5 to 8","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41",178,4,776789,0.0229148456015726
"820","5 to 8","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10",529,6,776789,0.0681008613664715
"821","5 to 8","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacter",39,1,776789,0.00502066841832209
"822","5 to 8","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia",14,1,776789,0.00180229122708998
"823","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica",84,4,776789,0.0108137473625399
"824","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora",22,1,776789,0.00283217192828426
"825","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",2176,7,776789,0.280127550724843
"826","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Smaragdicoccus",6,1,776789,0.000772410525895707
"827","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",1761,7,776789,0.22670248935039
"828","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",218,5,776789,0.028064249107544
"829","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",46,2,776789,0.00592181403186708
"830","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter",31,1,776789,0.00399078771712782
"831","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",140,2,776789,0.0180229122708998
"832","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia",31,1,776789,0.00399078771712782
"833","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",44,3,776789,0.00566434385656851
"834","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Oryzihumus",52,1,776789,0.00669422455776279
"835","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea",92,1,776789,0.0118436280637342
"836","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium",66,2,776789,0.00849651578485277
"837","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella",54,1,776789,0.00695169473306136
"838","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Phytohabitans",32,1,776789,0.0041195228047771
"839","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Rugosimonospora",77,2,776789,0.0099126017489949
"840","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella",20,1,776789,0.00257470175298569
"841","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",34,1,776789,0.00437699298007567
"842","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",168,5,776789,0.0216274947250798
"843","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",360,5,776789,0.0463446315537424
"844","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella",251,2,776789,0.0323125069999704
"845","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Kutzneria",21,1,776789,0.00270343684063497
"846","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptacidiphilus",75,2,776789,0.00965513157369633
"847","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",54,2,776789,0.00695169473306136
"848","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinoallomurus",29,1,776789,0.00373331754182925
"849","5 to 8","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Spirillospora",16,1,776789,0.00205976140238855
"850","5 to 8","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",335,3,776789,0.0431262543625103
"851","5 to 8","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",1569,7,776789,0.201985352521727
"852","5 to 8","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Parviterribacter",13,1,776789,0.0016735561394407
"853","5 to 8","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",78,1,776789,0.0100413368366442
"854","5 to 8","Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas",59,3,776789,0.00759537017130778
"855","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga",26,2,776789,0.0033471122788814
"856","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",581,7,776789,0.0747950859242342
"857","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",802,6,776789,0.103245540294726
"858","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter",137,1,776789,0.017636707007952
"859","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea",169,3,776789,0.0217562298127291
"860","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Heliimonas",23,2,776789,0.00296090701593354
"861","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",37,3,776789,0.00476319824302352
"862","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas",32,3,776789,0.0041195228047771
"863","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea",27,3,776789,0.00347584736653068
"864","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia",2092,7,776789,0.269313803362303
"865","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",233,4,776789,0.0299952754222833
"866","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella",11,1,776789,0.00141608596414213
"867","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",169,2,776789,0.0217562298127291
"868","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga",189,6,776789,0.0243309315657148
"869","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Sporocytophaga",64,3,776789,0.0082390456095542
"870","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter",2,1,776789,0.000257470175298569
"871","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea",54,3,776789,0.00695169473306136
"872","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia",12,1,776789,0.00154482105179141
"873","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12",133,4,776789,0.0171217666573548
"874","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",6,1,776789,0.000772410525895707
"875","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia",5,1,776789,0.000643675438246422
"876","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",230,4,776789,0.0296090701593354
"877","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",17,1,776789,0.00218849649003784
"878","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",1773,6,776789,0.228247310402181
"879","5 to 8","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",26,2,776789,0.0033471122788814
"880","5 to 8","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax",24,3,776789,0.00308964210358283
"881","5 to 8","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",297,7,776789,0.0382343210318375
"882","5 to 8","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Oligoflexus",8,1,776789,0.00102988070119428
"883","5 to 8","Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrella",19,3,776789,0.0024459666653364
"884","5 to 8","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1921-3",20,1,776789,0.00257470175298569
"885","5 to 8","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1959-1",129,6,776789,0.0166068263067577
"886","5 to 8","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473",403,5,776789,0.0518802403226616
"887","5 to 8","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","HSB OF53-F07",366,4,776789,0.0471170420796381
"888","5 to 8","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","JG30a-KF-32",109,3,776789,0.014032124553772
"889","5 to 8","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacter",489,6,776789,0.0629514578605001
"890","5 to 8","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Thermosporothrix",3,1,776789,0.000386205262947853
"891","5 to 8","Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionaceae","Vampirovibrio",18,1,776789,0.00231723157768712
"892","5 to 8","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans",21,1,776789,0.00270343684063497
"893","5 to 8","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter",36,1,776789,0.00463446315537424
"894","5 to 8","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible genus 04",219,4,776789,0.0281929841951933
"895","5 to 8","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Acidibacillus",11,1,776789,0.00141608596414213
"896","5 to 8","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Alicyclobacillus",835,5,776789,0.107493798187153
"897","5 to 8","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus",347,7,776789,0.0446710754143017
"898","5 to 8","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",122,3,776789,0.0157056806932127
"899","5 to 8","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Domibacillus",48,4,776789,0.00617928420716565
"900","5 to 8","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Psychrobacillus",39,1,776789,0.00502066841832209
"901","5 to 8","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus",81,2,776789,0.010427542099592
"902","5 to 8","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella",15,1,776789,0.00193102631473927
"903","5 to 8","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Oxalophagus",12,1,776789,0.00154482105179141
"904","5 to 8","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",290,5,776789,0.0373331754182925
"905","5 to 8","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Thermoactinomyces",38,1,776789,0.00489193333067281
"906","5 to 8","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",767,7,776789,0.0987398122270012
"907","5 to 8","Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","YC-ZSS-LKJ147",96,1,776789,0.0123585684143313
"908","5 to 8","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",415,6,776789,0.053425061374453
"909","5 to 8","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","KD3-10",21,3,776789,0.00270343684063497
"910","5 to 8","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42",82,4,776789,0.0105562771872413
"911","5 to 8","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",1701,7,776789,0.218978384091433
"912","5 to 8","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis",260,6,776789,0.033471122788814
"913","5 to 8","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter",56,2,776789,0.00720916490835993
"914","5 to 8","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Minicystis",62,1,776789,0.00798157543425563
"915","5 to 8","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter",457,7,776789,0.058831935055723
"916","5 to 8","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus",9,1,776789,0.00115861578884356
"917","5 to 8","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",144,4,776789,0.018537852621497
"918","5 to 8","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera",2,1,776789,0.000257470175298569
"919","5 to 8","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",2,1,776789,0.000257470175298569
"920","5 to 8","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus",100,3,776789,0.0128735087649284
"921","5 to 8","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata",109,7,776789,0.014032124553772
"922","5 to 8","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Zavarzinella",39,1,776789,0.00502066841832209
"923","5 to 8","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Aquisphaera",789,7,776789,0.101571984155285
"924","5 to 8","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Candidatus Nostocoida",21,1,776789,0.00270343684063497
"925","5 to 8","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Singulisphaera",132,4,776789,0.0169930315697055
"926","5 to 8","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage",188,6,776789,0.0242021964780655
"927","5 to 8","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula",110,5,776789,0.0141608596414213
"928","5 to 8","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14",17,2,776789,0.00218849649003784
