"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Species","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"1464","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa",92,1,0.00347918163597171,0.0497025947995959
"1465","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_fimeti",139,1,0.00343108214849921,0.0490154592642744
"1466","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia","Phaeocollybia_pleurocystidiata",38,1,0.0033753775093267,0.0482196787046672
"1467","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_echinula",81,3,0.00328434860551215,0.0469192657930307
"1468","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella","Trichosporiella_multisporum",89,2,0.00324752795109321,0.0463932564441887
"1469","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Hymenogaster_arenarius",85,1,0.0032144612941043,0.0459208756300614
"1470","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","Scutellinia_cejpii",44,3,0.00320404617435758,0.0457720882051084
"1471","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_stevensonii",22,1,0.00311129967472776,0.0444471382103966
"1472","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_calciphila",69,2,0.00310406307117852,0.0443437581596932
"1473","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium_lignicola",32,2,0.00289118544405056,0.0413026492007223
"1474","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa",75,1,0.00283628937715085,0.0405184196735836
"1475","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_petasatus",20,1,0.00282845424975251,0.0404064892821787
"1476","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_micaceus",106,1,0.00261650868878357,0.037378695554051
"1477","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_bainieri",29,1,0.00257594599395985,0.0367992284851407
"1478","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe","Clitocybe_brunneoceracea",18,1,0.00254560882477726,0.0363658403539609
"1479","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Ascocoryne","Ascocoryne_cylichnium",44,2,0.00254024075696766,0.0362891536709666
"1480","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_candicans",99,1,0.00244372037914692,0.0349102911306703
"1481","10 to 12","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium","Ramichloridium_anceps",17,1,0.00240418611228963,0.0343455158898519
"1482","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_pallidocastanea",60,1,0.00226903150172068,0.0324147357388669
"1483","10 to 12","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Lichtheimiaceae","Circinella","Circinella_lacrymispora",16,1,0.00226276339980201,0.032325191425743
"1484","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_spirale",84,1,0.00207345971563981,0.0296208530805687
"1485","10 to 12","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Tritirachium","Tritirachium_cinnamomeum",82,1,0.0020240916271722,0.0289155946738885
"1486","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_luteonana",55,1,0.00196899724340386,0.0281285320486266
"1487","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium","Camposporium_appendiculatum",68,2,0.00195641264905547,0.0279487521293638
"1488","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_subrigescens",13,1,0.00183849526233913,0.0262642180334162
"1489","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_pseudofavrei",51,1,0.00182579744388358,0.0260828206269083
"1490","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria","Verrucaria_hydrophila",70,1,0.00172788309636651,0.0246840442338073
"1491","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Mycoarthris","Mycoarthris_corallina",70,1,0.00172788309636651,0.0246840442338073
"1492","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_crocophyllus",68,1,0.00167851500789889,0.0239787858271271
"1493","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pseudozygospora",18,1,0.00160944206008584,0.0229920294297977
"1494","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_versatile",65,1,0.00160446287519747,0.0229208982171068
"1495","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_longicatenatum",18,1,0.0015988630307337,0.0228409004390529
"1496","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_angulospora",11,1,0.00155564983736388,0.0222235691051983
"1497","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_vassiljevae",63,1,0.00155509478672986,0.0222156398104265
"1498","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Spongiporus","Spongiporus_gloeoporus",62,1,0.00153041074249605,0.0218630106070864
"1499","10 to 12","Fungi","Ascomycota","Sareomycetes","Sareales","Sareaceae","Sarea","Sarea_resinae",17,1,0.00151003730680405,0.0215719615257722
"1500","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nemorosa",40,1,0.00143199799520281,0.020457114217183
"1501","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucophleps","Leucophleps_spinispora",41,2,0.00134037450012453,0.0191482071446362
"1502","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_adusta",39,1,0.00131260096930533,0.0187514424186476
"1503","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_stylobates",36,1,0.00128879819568253,0.0184114027954647
"1504","10 to 12","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Rhizophlyctis_rosea",9,1,0.00127280441238863,0.0181829201769804
"1505","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus_festucosus",19,3,0.00125959853120131,0.0179942647314472
"1506","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_mendocinensis",50,1,0.00123420221169036,0.0176314601670052
"1507","10 to 12","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","Chloridium_aseptatum",49,1,0.00120951816745656,0.0172788309636651
"1508","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_ambigua",48,1,0.00118483412322275,0.016926201760325
"1509","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania","Plectania_rhytidia",27,2,0.00118430442270271,0.0169186346100387
"1510","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_capnoides",18,2,0.00117465683833706,0.0167808119762437
"1511","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cystostereaceae","Crustomyces","Crustomyces_subabruptus",13,1,0.0011623748211731,0.0166053545881872
"1512","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_tricinctum",46,1,0.00113546603475513,0.0162209433536448
"1513","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma","Krasilnikovozyma_tahquamenonensis",12,1,0.0010659086871558,0.0152272669593686
"1514","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina",15,2,0.00106241665337743,0.0151773807625347
"1515","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_irregularis",29,1,0.00103819854652203,0.0148314078074576
"1516","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_pulcherrima",42,1,0.00103672985781991,0.0148104265402844
"1517","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_echinulatum",30,1,0.00100969305331179,0.0144241864758828
"1518","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_conspersum",11,1,0.000983547925608011,0.014050684651543
"1519","10 to 12","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa","Hamamotoa_cerberi",14,2,0.000978431264767201,0.0139775894966743
"1520","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_albida",24,1,0.000907612600688273,0.0129658942955468
"1521","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_lignicola",30,2,0.000896144006061899,0.0128020572294557
"1522","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Entomortierella","Entomortierella_lignicola",25,1,0.000894998747001754,0.0127856963857393
"1523","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_applanatus",30,2,0.000885028100415636,0.0126432585773662
"1524","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha","Hyaloscypha_finlandica",25,1,0.000841410877759828,0.012020155396569
"1525","10 to 12","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum",32,1,0.000789889415481833,0.0112841345068833
"1526","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Sclerococcum_ahtii",21,1,0.000751798947481474,0.0107399849640211
"1527","10 to 12","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","Myrmecridium_schulzeri",30,1,0.000740521327014218,0.0105788761002031
"1528","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_alnetorum",8,1,0.000715307582260372,0.0102186797465767
"1529","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_plautus",5,1,0.000707113562438128,0.0101016223205447
"1530","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Cinereomyces","Cinereomyces_lindbladii",25,2,0.000661564728430233,0.00945092469186048
"1531","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_tsukubaensis",24,2,0.000659112495488952,0.00941589279269931
"1532","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_cremicolor",23,2,0.00065666026254767,0.00938086089353815
"1533","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Melanogaster_macrocarpus",19,1,0.000639472267097469,0.00913531810139242
"1534","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_salmonis",25,1,0.000617101105845182,0.0088157300835026
"1535","10 to 12","Fungi","Ascomycota","Dothideomycetes","Phaeotrichales","Phaeotrichaceae","Phaeotrichum","Phaeotrichum_benjaminii",16,1,0.000605075067125515,0.00864392953036451
"1536","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia","Hohenbuehelia_auriscalpium",4,1,0.000565690849950502,0.00808129785643574
"1537","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella","Sporormiella_intermedia",6,1,0.000536480686695279,0.00766400980993256
"1538","10 to 12","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema","Hormonema_macrosporum",6,1,0.0005329543435779,0.00761363347968429
"1539","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_byssisedum",14,1,0.000529440683734826,0.00756343833906894
"1540","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_zollingeri",15,1,0.000504846526655897,0.00721209323794138
"1541","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Marquandomyces","Marquandomyces_marquandii",14,1,0.000501199298320982,0.00715998997601404
"1542","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_piceae-abietis",13,1,0.000465399348440912,0.00664856212058446
"1543","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_penicillioides",5,1,0.00044412861964825,0.00634469456640358
"1544","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","Bjerkandera_adusta",3,1,0.000424268137462877,0.00606097339232681
"1545","10 to 12","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Cunninghamella","Cunninghamella_elegans",3,1,0.000424268137462877,0.00606097339232681
"1546","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_elongatula",17,1,0.000419628751974724,0.00599469645678177
"1547","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_hyalocuspica",11,1,0.000415989108648792,0.0059427015521256
"1548","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Nidulariopsis","Nidulariopsis_iowensis",16,1,0.000394944707740916,0.00564206725344166
"1549","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_brunnescens",11,1,0.000393799448680772,0.00562570640972531
"1550","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma","Krasilnikovozyma_fibulata",13,2,0.000376472103270809,0.0053781729038687
"1551","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_calamistrata",4,1,0.0003553028957186,0.00507575565312286
"1552","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_citrinus",14,1,0.000345576619273302,0.00493680884676145
"1553","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma","Scytinostroma_ochroleucum",9,1,0.000322199548920632,0.00460285069886617
"1554","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora_incarnata",13,1,0.000320892575039494,0.00458417964342135
"1555","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","Oliveonia_pauxilla",12,1,0.000296208530805687,0.00423155044008125
"1556","10 to 12","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus","Conidiobolus_coronatus",12,1,0.000296208530805687,0.00423155044008125
"1557","10 to 12","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Dissophora","Dissophora_globulifera",12,1,0.000296208530805687,0.00423155044008125
"1558","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_carrionii",11,1,0.00027152448657188,0.00387892123674114
"1559","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_minioluteus",11,1,0.00027152448657188,0.00387892123674114
"1560","10 to 12","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Babjevia","Babjevia_anomala",11,1,0.00027152448657188,0.00387892123674114
"1561","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_decorata",11,1,0.00027152448657188,0.00387892123674114
"1562","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon","Amaurodon_mustialaensis",8,1,0.000269251480883145,0.00384644972690207
"1563","10 to 12","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia","Slooffia_tsugae",7,1,0.000250599649160491,0.00357999498800702
"1564","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana","Leucogyrophana_mollusca",10,1,0.000246840442338073,0.00352629203340104
"1565","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_fennica",9,1,0.000222156398104265,0.00317366283006094
"1566","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_bourdotii",9,1,0.000222156398104265,0.00317366283006094
"1567","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_chrysorrheus",9,1,0.000222156398104265,0.00317366283006094
"1568","10 to 12","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma","Piskurozyma_taiwanensis",9,1,0.000222156398104265,0.00317366283006094
"1569","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Trichaptum","Trichaptum_abietinum",6,1,0.000214799699280421,0.00306856713257744
