"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"953","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hebelomataceae","Hebelomataceae_gen_Incertae_sedis",23,2,3169678,0.000725625757569065
"954","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria",8955,11,3169678,0.282520811262217
"955","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Cuphophyllus",60,1,3169678,0.00189293675887582
"956","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Gliophorus",3302,4,3169678,0.104174619630133
"957","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe",4616,4,3169678,0.145629934649513
"958","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus",257,3,3169678,0.00810807911718477
"959","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Alnicola",19,1,3169678,0.00059942997364401
"960","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus",207,4,3169678,0.00653063181812159
"961","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma",244,4,3169678,0.00769794281942835
"962","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster",3153,13,3169678,0.0994738266789245
"963","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia",11744,3,3169678,0.370510821603961
"964","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",79568,36,3169678,2.51028653383719
"965","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inosperma",61,2,3169678,0.00192448570485709
"966","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon",295,15,3169678,0.0093069390644728
"967","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys",952,3,3169678,0.0300345965741631
"968","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum",2569,13,3169678,0.0810492422258665
"969","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Tephrocybe",62,1,3169678,0.00195603465083835
"970","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Mycopan",852,2,3169678,0.0268797019760367
"971","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena",7092,17,3169678,0.223745124899122
"972","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycenaceae_gen_Incertae_sedis",887,2,3169678,0.0279839150853809
"973","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Collybiopsis",200,1,3169678,0.00630978919625274
"974","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Gymnopus",61,1,3169678,0.00192448570485709
"975","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia",4,1,3169678,0.000126195783925055
"976","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Nematoctonus",27,1,3169678,0.00085182154149412
"977","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",984,17,3169678,0.0310441628455635
"978","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Candolleomyces",18,2,3169678,0.000567881027662747
"979","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus",1388,13,3169678,0.043789937021994
"980","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis",3342,5,3169678,0.105436577469383
"981","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Homophron",8,1,3169678,0.00025239156785011
"982","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",5244,21,3169678,0.165442672725747
"983","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum",62,2,3169678,0.00195603465083835
"984","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina",278,3,3169678,0.00877060698279131
"985","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma",1083,28,3169678,0.0341675084977086
"986","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota",97,6,3169678,0.00306024776018258
"987","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria",219,6,3169678,0.00690921916989675
"988","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Ampulloclitocybe",653,1,3169678,0.0206014617257652
"989","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Baeospora",6,1,3169678,0.000189293675887582
"990","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe",18,1,3169678,0.000567881027662747
"991","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Dermoloma",88,1,3169678,0.00277630724635121
"992","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia",618,9,3169678,0.019497248616421
"993","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena",931,2,3169678,0.0293720687085565
"994","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycenella",48,2,3169678,0.00151434940710066
"995","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Paralepista",5,1,3169678,0.000157744729906319
"996","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Macrotyphula",5,1,3169678,0.000157744729906319
"997","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis","Agaricomycetes_gen_Incertae_sedis",35,2,3169678,0.00110421310934423
"998","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Xenasmataceae","Xenasmatella",10,2,3169678,0.000315489459812637
"999","Treated","Fungi","Basidiomycota","Agaricomycetes","Amylocorticiales","Amylocorticiaceae","Amyloathelia",7,1,3169678,0.000220842621868846
"1000","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Athelia",18,1,3169678,0.000567881027662747
"1001","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Atheliaceae_gen_Incertae_sedis",61,1,3169678,0.00192448570485709
"1002","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis",1424,10,3169678,0.0449256990773195
"1003","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium",2212,4,3169678,0.0697862685105553
"1004","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma",4176,13,3169678,0.131748398417757
"1005","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema",35,3,3169678,0.00110421310934423
"1006","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylospora",3372,2,3169678,0.106383045848821
"1007","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylosporaceae_gen_Incertae_sedis",125,1,3169678,0.00394361824765796
"1008","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Auriculariales_gen_Incertae_sedis",197,4,3169678,0.00621514235830895
"1009","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia",21,3,3169678,0.000662527865606538
"1010","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Renatobasidium",38,1,3169678,0.00119885994728802
"1011","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron",16,2,3169678,0.000504783135700219
"1012","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Hyaloriaceae_gen_Incertae_sedis",150,6,3169678,0.00473234189718956
"1013","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Protomerulius",65,1,3169678,0.00205068148878214
"1014","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Stypella",24,1,3169678,0.000757174703550329
"1015","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletaceae_gen_Incertae_sedis",2206,3,3169678,0.0695969748346677
"1016","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus",2933,16,3169678,0.0925330585630465
"1017","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomus",34,1,3169678,0.00107266416336297
"1018","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Chalciporus",41,4,3169678,0.00129350678523181
"1019","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana",33,2,3169678,0.0010411152173817
"1020","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora",31,3,3169678,0.000978017325419175
"1021","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Meruliporia",24,1,3169678,0.000757174703550329
"1022","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis",446,5,3169678,0.0140708299076436
"1023","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova",13462,30,3169678,0.424711910799772
"1024","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster",18878,29,3169678,0.595581002234296
"1025","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogastraceae_gen_Incertae_sedis",15,1,3169678,0.000473234189718956
"1026","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon",15151,38,3169678,0.477998080562126
"1027","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",532,1,3169678,0.0167840392620323
"1028","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula",69,1,3169678,0.0021768772727072
"1029","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus",6,1,3169678,0.000189293675887582
"1030","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae","Truncocolumella",350,11,3169678,0.0110421310934423
"1031","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium",5373,7,3169678,0.16951248675733
"1032","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidiaceae_gen_Incertae_sedis",151,4,3169678,0.00476389084317082
"1033","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",3537,17,3169678,0.11158862193573
"1034","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Rhizoctonia",14,1,3169678,0.000441685243737692
"1035","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulinaceae_gen_Incertae_sedis",28,1,3169678,0.000883370487475384
"1036","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina",17035,9,3169678,0.537436294790827
"1037","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Membranomyces",638,1,3169678,0.0201282275360462
"1038","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema",936,14,3169678,0.0295298134384628
"1039","Treated","Fungi","Basidiomycota","Agaricomycetes","GS28","GS28_fam_Incertae_sedis","GS28_gen_Incertae_sedis",11,1,3169678,0.000347038405793901
"1040","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum",110,8,3169678,0.00347038405793901
"1041","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Nidulariopsis",123,2,3169678,0.00388052035569544
"1042","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera",465,26,3169678,0.0146702598812876
"1043","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis","Geastrales_gen_Incertae_sedis",2581,21,3169678,0.0814278295776416
"1044","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria",124,4,3169678,0.0039120693016767
"1045","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Clavariadelphus",82,1,3169678,0.00258701357046362
"1046","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria",59,5,3169678,0.00186138781289456
"1047","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Lentariaceae","Kavinia",14,1,3169678,0.000441685243737692
"1048","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltriciella",74,3,3169678,0.00233462200261351
"1049","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Hymenochaetales_gen_Incertae_sedis",124,4,3169678,0.0039120693016767
"1050","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Trichaptum",6,1,3169678,0.000189293675887582
"1051","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia",15,2,3169678,0.000473234189718956
"1052","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Schizoporaceae_gen_Incertae_sedis",89,3,3169678,0.00280785619233247
"1053","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon",214,11,3169678,0.00675147443999043
"1054","Treated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium",452,12,3169678,0.0142601235835312
"1055","Treated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Trappeaceae","Restingomyces",20,1,3169678,0.000630978919625274
"1056","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Cinereomyces",33,3,3169678,0.0010411152173817
"1057","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Obba",21,1,3169678,0.000662527865606538
"1058","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia",11,2,3169678,0.000347038405793901
"1059","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Spongiporus",117,2,3169678,0.00369122667980785
"1060","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma",2233,32,3169678,0.0704487963761619
"1061","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma",19,1,3169678,0.00059942997364401
"1062","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia",1762,5,3169678,0.0555892428189867
"1063","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera",344,3,3169678,0.0108528374175547
"1064","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phaeophlebiopsis",69,1,3169678,0.0021768772727072
"1065","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phanerochaete",10,1,3169678,0.000315489459812637
"1066","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Abortiporus",517,2,3169678,0.0163108050723133
"1067","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium",10210,16,3169678,0.322114738468702
"1068","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Cyanosporus",7,1,3169678,0.000220842621868846
"1069","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes",11,1,3169678,0.000347038405793901
"1070","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Polyporales_gen_Incertae_sedis",63,1,3169678,0.00198758359681961
"1071","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum",27,4,3169678,0.00085182154149412
"1072","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellaceae_gen_Incertae_sedis",59,1,3169678,0.00186138781289456
"1073","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellus",147,6,3169678,0.00463769505924577
"1074","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster",107,7,3169678,0.00337573721999522
"1075","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucophleps",147,3,3169678,0.00463769505924577
"1076","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Gloeodontia",22,2,3169678,0.000694076811587802
"1077","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Bondarzewia",22,1,3169678,0.000694076811587802
"1078","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Heterobasidion",566,19,3169678,0.0178567034253953
"1079","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum",448,13,3169678,0.0141339277996061
"1080","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma",31,4,3169678,0.000978017325419175
"1081","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora",19,2,3169678,0.00059942997364401
"1082","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Cystangium",950,4,3169678,0.0299714986822005
"1083","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius",9597,17,3169678,0.302775234582188
"1084","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",128205,36,3169678,4.04473261952791
"1085","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Aleurodiscus",9,1,3169678,0.000283940513831373
"1086","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",13173,25,3169678,0.415594265411187
"1087","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinales_fam_Incertae_sedis","Sebacinales_gen_Incertae_sedis",110,5,3169678,0.00347038405793901
"1088","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita",3386,26,3169678,0.106824731092559
"1089","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipitaceae_gen_Incertae_sedis",7,1,3169678,0.000220842621868846
"1090","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Phellodon",4,1,3169678,0.000126195783925055
"1091","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon",21,3,3169678,0.000662527865606538
"1092","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Odontia",487,1,3169678,0.0153643366928754
"1093","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus",27,1,3169678,0.00085182154149412
"1094","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella",9684,8,3169678,0.305519992882558
"1095","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora",4121,8,3169678,0.130013206388788
"1096","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephoraceae_gen_Incertae_sedis",1137,3,3169678,0.0358711515806968
"1097","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",15598,29,3169678,0.492100459415751
"1098","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Brevicellicium",934,7,3169678,0.0294667155465003
"1099","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Subulicystidium",6,1,3169678,0.000189293675887582
"1100","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora",3771,18,3169678,0.118971075295345
"1101","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Trechisporales_fam_Incertae_sedis","Trechisporales_gen_Incertae_sedis",2640,10,3169678,0.0832892173905362
"1102","Treated","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidales_fam_Incertae_sedis","Tremellodendropsidales_gen_Incertae_sedis",137,7,3169678,0.00432220559943313
"1103","Treated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbaceae","Pseudobensingtonia",13,1,3169678,0.000410136297756428
"1104","Treated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbales_fam_Incertae_sedis","Agaricostilbales_gen_Incertae_sedis",57,6,3169678,0.00179828992093203
"1105","Treated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Chionosphaeraceae_gen_Incertae_sedis",16,1,3169678,0.000504783135700219
"1106","Treated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces",9,1,3169678,0.000283940513831373
"1107","Treated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Bourdotigloea",7,1,3169678,0.000220842621868846
"1108","Treated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea",386,9,3169678,0.0121778931487678
"1109","Treated","Fungi","Basidiomycota","Basidiomycota_cls_Incertae_sedis","Basidiomycota_ord_Incertae_sedis","Basidiomycota_fam_Incertae_sedis","Basidiomycota_gen_Incertae_sedis",104,2,3169678,0.00328109038205143
"1110","Treated","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium",452,12,3169678,0.0142601235835312
"1111","Treated","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Occultifur",164,1,3169678,0.00517402714092725
"1112","Treated","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiales_fam_Incertae_sedis","Cystobasidiales_gen_Incertae_sedis",29,2,3169678,0.000914919433456648
"1113","Treated","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","Sakaguchiaceae","Sakaguchia",240,5,3169678,0.00757174703550329
"1114","Treated","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiomycetes_ord_Incertae_sedis","Exobasidiomycetes_fam_Incertae_sedis","Exobasidiomycetes_gen_Incertae_sedis",32,1,3169678,0.00100956627140044
"1115","Treated","Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis",17022,32,3169678,0.537026158493071
"1116","Treated","Fungi","Basidiomycota","GS27","GS27_ord_Incertae_sedis","GS27_fam_Incertae_sedis","GS27_gen_Incertae_sedis",13,1,3169678,0.000410136297756428
"1117","Treated","Fungi","Basidiomycota","GS27","GS27_ord_Incertae_sedis","GS27_ord_Incertae_sedis_fam_Incertae_sedis","GS27_ord_Incertae_sedis_gen_Incertae_sedis",52,2,3169678,0.00164054519102571
"1118","Treated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus",5256,29,3169678,0.165821260077522
"1119","Treated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium",57657,39,3169678,1.81901757844172
"1120","Treated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae","Camptobasidium",2995,3,3169678,0.0944890932138848
"1121","Treated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Libkindia",13,1,3169678,0.000410136297756428
"1122","Treated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Yamadamyces",160,6,3169678,0.00504783135700219
"1123","Treated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriales_fam_Incertae_sedis","Kriegeriales_gen_Incertae_sedis",64,2,3169678,0.00201913254280088
"1124","Treated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium",563,12,3169678,0.0177620565874515
"1125","Treated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Mastigobasidium",10,1,3169678,0.000315489459812637
"1126","Treated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiales_fam_Incertae_sedis","Leucosporidiales_gen_Incertae_sedis",82,6,3169678,0.00258701357046362
"1127","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryales_fam_Incertae_sedis","Microbotryales_gen_Incertae_sedis",322,5,3169678,0.0101587606059669
"1128","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Chrysozymaceae_gen_Incertae_sedis",21,3,3169678,0.000662527865606538
"1129","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Fellozyma",54,3,3169678,0.00170364308298824
"1130","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa",245,4,3169678,0.00772949176540961
"1131","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia",164,10,3169678,0.00517402714092725
"1132","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Udeniozyma",180,9,3169678,0.00567881027662747
"1133","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Yurkovia",10,1,3169678,0.000315489459812637
"1134","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Colacogloeaceae","Colacogloea",12,2,3169678,0.000378587351775165
"1135","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium",172,7,3169678,0.00542641870877736
"1136","Treated","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae","Rosettozyma",85,2,3169678,0.00268166040840742
"1137","Treated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus",133,8,3169678,0.00419600981550807
