"","Fire_Mod","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"1262","Wildfire","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",115,5,3547526,0.00324169576206066
"1263","Wildfire","Fungi","Ascomycota","Ascomycota_cls_Incertae_sedis","Ascomycota_ord_Incertae_sedis","Ascomycota_fam_Incertae_sedis","Ascomycota_gen_Incertae_sedis",44,1,3547526,0.00124030098722321
"1264","Wildfire","Fungi","Ascomycota","Candelariomycetes","Candelariales","Pycnoraceae","Pycnora",255,4,3547526,0.0071881079941345
"1265","Wildfire","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia",103,3,3547526,0.00290343185645433
"1266","Wildfire","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Dothiorella",239,7,3547526,0.00673708945332606
"1267","Wildfire","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiaceae","Chaetocapnodium",60,1,3547526,0.00169131952803165
"1268","Wildfire","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Capnodiales_gen_Incertae_sedis",413,5,3547526,0.0116419160846178
"1269","Wildfire","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",10479,14,3547526,0.295388955570727
"1270","Wildfire","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium",136,5,3547526,0.00383365759687174
"1271","Wildfire","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea",33,1,3547526,0.000930225740417406
"1272","Wildfire","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Rhizosphaera",46,3,3547526,0.00129667830482426
"1273","Wildfire","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Scleroconidioma",59,1,3547526,0.00166313086923112
"1274","Wildfire","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Dothiora",219,4,3547526,0.00617331627731552
"1275","Wildfire","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema",278,5,3547526,0.00783644714654664
"1276","Wildfire","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Perusta",3,1,3547526,8.45659764015824e-05
"1277","Wildfire","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium",3217,11,3547526,0.0906829153612969
"1278","Wildfire","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_fam_Incertae_sedis","Pseudoarthrographis",305,3,3547526,0.00859754093416088
"1279","Wildfire","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum",3895,3,3547526,0.109794826028054
"1280","Wildfire","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Capnobotryella",11,1,3547526,0.000310075246805802
"1281","Wildfire","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Devriesia",24,2,3547526,0.000676527811212659
"1282","Wildfire","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",35,2,3547526,0.000986603058018461
"1283","Wildfire","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Lophium",66,3,3547526,0.00186045148083481
"1284","Wildfire","Fungi","Ascomycota","Dothideomycetes","Phaeotrichales","Phaeotrichaceae","Phaeotrichum",30,2,3547526,0.000845659764015824
"1285","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amorosiaceae","Angustimassarina",137,3,3547526,0.00386184625567226
"1286","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Corynesporascaceae","Corynespora",38,1,3547526,0.00107116903442004
"1287","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",247,4,3547526,0.00696259872373028
"1288","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",2,1,3547526,5.63773176010549e-05
"1289","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Delitschiaceae","Delitschiaceae_gen_Incertae_sedis",937,5,3547526,0.0264127732960942
"1290","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",14,1,3547526,0.000394641223207385
"1291","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Paraboeremia",259,2,3547526,0.00730086262933661
"1292","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Fuscostagonosporaceae","Fuscostagonospora",122,7,3547526,0.00343901637366435
"1293","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentitheciaceae_gen_Incertae_sedis",92,2,3547526,0.00259335660964853
"1294","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentithecium",14,1,3547526,0.000394641223207385
"1295","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria",3,1,3547526,8.45659764015824e-05
"1296","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Phragmocamarosporium",8,1,3547526,0.00022550927040422
"1297","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium",47,3,3547526,0.00132486696362479
"1298","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanomma",26,1,3547526,0.000732905128813714
"1299","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanommataceae_gen_Incertae_sedis",16,1,3547526,0.000451018540808439
"1300","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium",964,8,3547526,0.0271738670837085
"1301","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neocamarosporiaceae","Neocamarosporiaceae_gen_Incertae_sedis",8,1,3547526,0.00022550927040422
"1302","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta",2448,12,3547526,0.0690058367436912
"1303","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna",852,5,3547526,0.0240167372980494
"1304","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora",45,3,3547526,0.00126848964602374
"1305","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",111,1,3547526,0.00312894112685855
"1306","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Setophoma",14,2,3547526,0.000394641223207385
"1307","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae","Pleomassariaceae_gen_Incertae_sedis",122,2,3547526,0.00343901637366435
"1308","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomonodictydaceae","Pleomonodictydaceae_gen_Incertae_sedis",1556,1,3547526,0.0438615530936207
"1309","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",176,6,3547526,0.00496120394889283
"1310","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces",961,4,3547526,0.0270893011073069
"1311","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleospora",30,1,3547526,0.000845659764015824
"1312","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora",6,1,3547526,0.000169131952803165
"1313","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Cheiromyces",17,2,3547526,0.000479207199608967
"1314","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Ochrocladosporium",3387,10,3547526,0.0954749873573865
"1315","Wildfire","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","Teichospora",136,3,3547526,0.00383365759687174
"1316","Wildfire","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicomyces",87,1,3547526,0.00245241331564589
"1317","Wildfire","Fungi","Ascomycota","Dothideomycetes","Venturiales","Cylindrosympodiaceae","Cylindrosympodium",26,1,3547526,0.000732905128813714
"1318","Wildfire","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pseudosigmoidea",883,2,3547526,0.0248905857208658
"1319","Wildfire","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Sympoventuriaceae_gen_Incertae_sedis",17,1,3547526,0.000479207199608967
"1320","Wildfire","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Anungitea",30,1,3547526,0.000845659764015824
"1321","Wildfire","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Pseudoanungitea",171,3,3547526,0.0048202606548902
"1322","Wildfire","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella",78,4,3547526,0.00219871538644114
"1323","Wildfire","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiales_fam_Incertae_sedis","Venturiales_gen_Incertae_sedis",14,1,3547526,0.000394641223207385
"1324","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis",455,5,3547526,0.01282583975424
"1325","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Sarcinomyces",8,1,3547526,0.00022550927040422
"1326","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",12,1,3547526,0.00033826390560633
"1327","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia",555,9,3547526,0.0156447056342927
"1328","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",1653,7,3547526,0.0465958529972719
"1329","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",2416,11,3547526,0.0681037996620744
"1330","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Fonsecaea",5,1,3547526,0.000140943294002637
"1331","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis",7,1,3547526,0.000197320611603692
"1332","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanchlenus",19,1,3547526,0.000535584517210022
"1333","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora",239,3,3547526,0.00673708945332606
"1334","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella",100,2,3547526,0.00281886588005275
"1335","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",86,3,3547526,0.00242422465684536
"1336","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",34,1,3547526,0.000958414399217934
"1337","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Neosartorya",46,1,3547526,0.00129667830482426
"1338","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",2766,12,3547526,0.077969830242259
"1339","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Phialomyces",15,2,3547526,0.000422829882007912
"1340","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Pseudohamigera",70,2,3547526,0.00197320611603692
"1341","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Rasamsonia",1185,5,3547526,0.033403560678625
"1342","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces",4421,6,3547526,0.124622060557132
"1343","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae","Elaphomyces",78,2,3547526,0.00219871538644114
"1344","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_fam_Incertae_sedis","Eurotiales_gen_Incertae_sedis",624,4,3547526,0.0175897230915291
"1345","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago",214,4,3547526,0.00603237298331288
"1346","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella",13598,12,3547526,0.383309382369573
"1347","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron",607,5,3547526,0.0171105158919202
"1348","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Onygenales_gen_Incertae_sedis",711,1,3547526,0.020042136407175
"1349","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Phaeomoniellales","Phaeomoniellaceae","Phaeomoniella",23,1,3547526,0.000648339152412132
"1350","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Dactylosporaceae","Dactylospora",31,1,3547526,0.000873848422816351
"1351","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum",159,4,3547526,0.00448199674928387
"1352","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcales_fam_Incertae_sedis","Sclerococcales_gen_Incertae_sedis",16,1,3547526,0.000451018540808439
"1353","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria",442,1,3547526,0.0124593871898331
"1354","Wildfire","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariales_fam_Incertae_sedis","Verrucariales_gen_Incertae_sedis",49,2,3547526,0.00138124428122585
"1355","Wildfire","Fungi","Ascomycota","GS35","GS35_ord_Incertae_sedis","GS35_ord_Incertae_sedis_fam_Incertae_sedis","GS35_ord_Incertae_sedis_gen_Incertae_sedis",17,1,3547526,0.000479207199608967
"1356","Wildfire","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum",8,1,3547526,0.00022550927040422
"1357","Wildfire","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Sarcoleotia",28,1,3547526,0.000789282446414769
"1358","Wildfire","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum",77,1,3547526,0.00217052672764062
"1359","Wildfire","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophorales_fam_Incertae_sedis","Pyxidiophorales_gen_Incertae_sedis",10,1,3547526,0.000281886588005275
"1360","Wildfire","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora",12,1,3547526,0.00033826390560633
"1361","Wildfire","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Lecanoromycetes_fam_Incertae_sedis","Lecanoromycetes_gen_Incertae_sedis",74,3,3547526,0.00208596075123903
"1362","Wildfire","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Micropeltidaceae","Micropeltidaceae_gen_Incertae_sedis",37,1,3547526,0.00104298037561952
"1363","Wildfire","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Ostropales_fam_Incertae_sedis","Ostropales_gen_Incertae_sedis",44,1,3547526,0.00124030098722321
"1364","Wildfire","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia",31,2,3547526,0.000873848422816351
"1365","Wildfire","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria",599,1,3547526,0.016885006621516
"1366","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Bloxamiaceae","Bloxamia",93,2,3547526,0.00262154526844905
"1367","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium",84,1,3547526,0.00236784733924431
"1368","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Cordieritidaceae","Unguiculariopsis",293,2,3547526,0.00825927702855455
"1369","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Cryptosporiopsis",161,6,3547526,0.00453837406688492
"1370","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Pezicula",34,2,3547526,0.000958414399217934
"1371","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Rhizodermea",23,2,3547526,0.000648339152412132
"1372","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum",3202,7,3547526,0.090260085479289
"1373","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula",451,9,3547526,0.0127130851190379
"1374","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara",470,2,3547526,0.0132486696362479
"1375","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Humicolopsis",30,1,3547526,0.000845659764015824
"1376","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola",132,4,3547526,0.00372090296166963
"1377","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Mycoarthris",407,3,3547526,0.0114727841318147
"1378","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Xenochalara",17,1,3547526,0.000479207199608967
"1379","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",21,1,3547526,0.000591961834811077
"1380","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Pezizella",89,2,3547526,0.00250879063324694
"1381","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Phialea",4,1,3547526,0.00011275463520211
"1382","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Leotia",7,1,3547526,0.000197320611603692
"1383","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium",1638,4,3547526,0.046173023115264
"1384","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala",179,4,3547526,0.00504576992529442
"1385","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron",17580,12,3547526,0.495556621713273
"1386","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Mycopappus",94,3,3547526,0.00264973392724958
"1387","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Halenospora",25,1,3547526,0.000704716470013187
"1388","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Spirosphaera",20,2,3547526,0.000563773176010549
"1389","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tympanidaceae","Tympanidaceae_gen_Incertae_sedis",192,2,3547526,0.00541222248970127
"1390","Wildfire","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Srinivasanomyces",23,1,3547526,0.000648339152412132
"1391","Wildfire","Fungi","Ascomycota","Leotiomycetes","Leotiales","Leotiales_fam_Incertae_sedis","Leotiales_gen_Incertae_sedis",18,2,3547526,0.000507395858409494
"1392","Wildfire","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismataceae","Rhytismataceae_gen_Incertae_sedis",59,2,3547526,0.00166313086923112
"1393","Wildfire","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium",99,4,3547526,0.00279067722125222
"1394","Wildfire","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Amphosoma",26,1,3547526,0.000732905128813714
"1395","Wildfire","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Hyalorbilia",46,1,3547526,0.00129667830482426
"1396","Wildfire","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",26,1,3547526,0.000732905128813714
"1397","Wildfire","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbiliaceae_gen_Incertae_sedis",9,1,3547526,0.000253697929204747
"1398","Wildfire","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliales_fam_Incertae_sedis","Orbiliales_gen_Incertae_sedis",16,1,3547526,0.000451018540808439
"1399","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Morchellaceae","Morchella",1488,1,3547526,0.0419447242951849
"1400","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Geoscypha",64,4,3547526,0.00180407416323376
"1401","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Plicaria",3526,14,3547526,0.0993932109306598
"1402","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Aleuria",8,1,3547526,0.00022550927040422
"1403","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Anthracobia",15,2,3547526,0.000422829882007912
"1404","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea",102,3,3547526,0.0028752431976538
"1405","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora",533,1,3547526,0.0150245551406811
"1406","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopyxis",2255,7,3547526,0.0635654255951894
"1407","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Lamprospora",309,9,3547526,0.00871029556936299
"1408","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Leucoscypha",99,2,3547526,0.00279067722125222
"1409","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pulvinula",1400,3,3547526,0.0394641223207385
"1410","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Tricharina",192,2,3547526,0.00541222248970127
"1411","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Trichophaea",9,1,3547526,0.000253697929204747
"1412","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Warcupia",1147,10,3547526,0.032332391644205
"1413","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina",489,3,3547526,0.0137842541534579
"1414","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania",9,1,3547526,0.000253697929204747
"1415","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Urnula",4,1,3547526,0.00011275463520211
"1416","Wildfire","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber",125,4,3547526,0.00352358235006593
"1417","Wildfire","Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Tricellula",7,1,3547526,0.000197320611603692
"1418","Wildfire","Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Triscelophorus",6,1,3547526,0.000169131952803165
"1419","Wildfire","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces",17,1,3547526,0.000479207199608967
"1420","Wildfire","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera",14,1,3547526,0.000394641223207385
"1421","Wildfire","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kuraishia",5,1,3547526,0.000140943294002637
"1422","Wildfire","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Lachancea",48,1,3547526,0.00135305562242532
"1423","Wildfire","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces",8,1,3547526,0.00022550927040422
"1424","Wildfire","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales_gen_Incertae_sedis",14634,11,3547526,0.412512832886919
"1425","Wildfire","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis",12,1,3547526,0.00033826390560633
"1426","Wildfire","Fungi","Ascomycota","Sareomycetes","Sareales","Sareaceae","Sarea",10,2,3547526,0.000281886588005275
"1427","Wildfire","Fungi","Ascomycota","Sareomycetes","Sareales","Sareales_fam_Incertae_sedis","Sareales_gen_Incertae_sedis",31,1,3547526,0.000873848422816351
"1428","Wildfire","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis",41,2,3547526,0.00115573501082163
"1429","Wildfire","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Atractosporales_fam_Incertae_sedis","Atractosporales_gen_Incertae_sedis",51,1,3547526,0.0014376215988269
"1430","Wildfire","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria",186,2,3547526,0.00524309053689811
"1431","Wildfire","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium",18,1,3547526,0.000507395858409494
"1432","Wildfire","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Coryneaceae","Coryneum",15,1,3547526,0.000422829882007912
"1433","Wildfire","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Valsaceae_gen_Incertae_sedis",14,1,3547526,0.000394641223207385
"1434","Wildfire","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",57,2,3547526,0.00160675355163007
"1435","Wildfire","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium",220,2,3547526,0.00620150493611604
"1436","Wildfire","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis",40,2,3547526,0.0011275463520211
"1437","Wildfire","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella",11,1,3547526,0.000310075246805802
"1438","Wildfire","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Nectriopsis",8,1,3547526,0.00022550927040422
"1439","Wildfire","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces",1376,8,3547526,0.0387875945095258
"1440","Wildfire","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Marquandomyces",72,2,3547526,0.00202958343363798
"1441","Wildfire","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metapochonia",140,2,3547526,0.00394641223207385
