"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"619","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales_gen_Incertae_sedis",29117,39,0.904837474802661,2.32009608923759
"620","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber",36517,19,0.88702278870541,2.27441740693695
"621","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron",22796,39,0.766324496014984,1.96493460516663
"622","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster",18878,29,0.763332423611315,1.9572626246444
"623","Treated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma",22809,39,0.736697578534011,1.88896815008721
"624","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella",18908,36,0.703269104007062,1.80325411283862
"625","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",13173,25,0.676637250611819,1.73496730926108
"626","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",16703,19,0.651561936861986,1.67067163297945
"627","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina",17035,9,0.630212454049365,1.61592936935735
"628","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",18859,39,0.584394088355789,1.49844638039946
"629","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon",15151,38,0.49764969922133,1.27602486979828
"630","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova",13462,30,0.490341426638923,1.25728570933057
"631","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina",12936,11,0.473165957581442,1.21324604508062
"632","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",15598,29,0.471748967103469,1.20961273616274
"633","Treated","Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis",17022,32,0.466332940316177,1.1957254879902
"634","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",15143,35,0.425403514921536,1.09077824338855
"635","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius",9597,17,0.348791123024835,0.894336212884192
"636","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Phaeocollybia",11744,3,0.344702028039853,0.883851353948342
"637","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia",13532,31,0.337467200812437,0.865300514903685
"638","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella",9684,8,0.331484789150631,0.849960997822131
"639","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis",4571,28,0.285321637010778,0.731593941053276
"640","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Leucoscypha",8264,13,0.269414229246074,0.690805716015575
"641","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierellaceae_gen_Incertae_sedis",8383,37,0.257910985285546,0.661310218680887
"642","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",5771,26,0.248484865162421,0.637140679903644
"643","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium",5373,7,0.247636623685038,0.634965701756509
"644","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium",10210,16,0.241621705524235,0.619542834677526
"645","Treated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis",7471,37,0.235006119092979,0.6025797925461
"646","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",5244,21,0.233396922582904,0.598453647648473
"647","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia",8405,23,0.225809045510451,0.578997552590901
"648","Treated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus",5256,29,0.217210400484793,0.556949744832803
"649","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum",2569,13,0.214942442470725,0.551134467873653
"650","Treated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae","Camptobasidium",2995,3,0.213174728099267,0.546601866921197
"651","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria",8955,11,0.208062190001669,0.533492794876076
"652","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora",4121,8,0.196663039606424,0.504264204119036
"653","Treated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",5567,34,0.191067114081374,0.489915677131729
"654","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis",3342,5,0.18081165640956,0.463619631819384
"655","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum",7138,4,0.153541010148698,0.393694897817175
"656","Treated","Fungi","Chytridiomycota","Chytridiomycota_cls_Incertae_sedis","Chytridiomycota_ord_Incertae_sedis","Chytridiomycota_fam_Incertae_sedis","Chytridiomycota_gen_Incertae_sedis",4289,34,0.1496855017374,0.383808978813847
"657","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma",4176,13,0.149280934324132,0.382771626472134
"658","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum",6450,10,0.148777017216082,0.381479531323286
"659","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis",4952,9,0.143758430980906,0.368611361489503
"660","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",4178,22,0.139139581310825,0.356768157207245
"661","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia",3806,8,0.127660322848727,0.327334161150583
"662","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus",2933,16,0.125605428683988,0.322065201753815
"663","Treated","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis","Fungi_gen_Incertae_sedis",3591,33,0.121045246260361,0.310372426308619
"664","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena",7092,17,0.114602985575933,0.29385380916906
"665","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Discinaceae","Leucangium",1210,2,0.111954303950705,0.287062317822322
"666","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora",3771,18,0.110689808919238,0.283820022869842
"667","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta",3399,24,0.10941410748132,0.280548993541847
"668","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces",4628,18,0.106557975445929,0.273225578066485
"669","Treated","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum",2695,22,0.105749633975966,0.271152907630682
"670","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium",2567,30,0.103073516760922,0.264291068617748
"671","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita",3386,26,0.0999246831644325,0.256217136319058
"672","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces",3500,27,0.0976639058750198,0.25042027147441
"673","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis",2379,18,0.0911903350320021,0.233821371876929
"674","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",3537,17,0.0896874456698045,0.229967809409755
"675","Treated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia",3643,11,0.088944029990334,0.228061615359831
"676","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium",2212,4,0.08774597788194,0.224989686876769
"677","Treated","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum",2463,9,0.0875642895595772,0.224523819383531
"678","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium",2674,18,0.0843532468180542,0.216290376456549
"679","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae","Pleomassariaceae_gen_Incertae_sedis",2557,17,0.0822759932488695,0.210964085253512
"680","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Delitschiaceae","Delitschiaceae_gen_Incertae_sedis",1148,11,0.0807562951964193,0.207067423580562
"681","Treated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydium",2931,19,0.0787339042839396,0.201881805856255
"682","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus",4174,17,0.0776977515460146,0.19922500396414
"683","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Mycopappus",1748,17,0.0770307404212694,0.197514719028896
"684","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",2640,21,0.0769102673997386,0.197205813845484
"685","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe",4616,4,0.0678185297582073,0.173893666046685
"686","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster",3153,13,0.0675332402622485,0.173162154518586
"687","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria",2375,10,0.0653320310467848,0.167518028325089
"688","Treated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolales_fam_Incertae_sedis","Sporidiobolales_gen_Incertae_sedis",2049,30,0.0650065352656908,0.166683423758182
"689","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylospora",3372,2,0.0649849391539438,0.166628049112676
"690","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis","Geastrales_gen_Incertae_sedis",2581,21,0.0642419335830168,0.16472290662312
"691","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma",2233,32,0.0641897520199758,0.164589107743528
"692","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Trechisporales_fam_Incertae_sedis","Trechisporales_gen_Incertae_sedis",2640,10,0.0630054555661016,0.161552450169491
"693","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Gliophorus",3302,4,0.0620041234983047,0.158984932046935
"694","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyphodiscus",3198,9,0.0593636674609349,0.152214531951115
"695","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletaceae_gen_Incertae_sedis",2206,3,0.0580791958900542,0.148921015102703
"696","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis",2093,9,0.0575833575686588,0.147649634791433
"697","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna",1721,18,0.0536839165995092,0.13765106820387
"698","Treated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_fam_Incertae_sedis","Eurotiales_gen_Incertae_sedis",1457,19,0.0531611126658536,0.136310545297061
"699","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus",1388,13,0.0504971202814724,0.129479795593519
"700","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Gryganskiella",1996,20,0.0477044160599335,0.122319015538291
"701","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellales_fam_Incertae_sedis","Glomerellales_gen_Incertae_sedis",464,1,0.045633359559402,0.117008614254877
"702","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",1705,10,0.0455875820246707,0.116891235960694
"703","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Cryptosporiopsis",1115,26,0.0452156397665878,0.115937537863046
"704","Treated","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberales_fam_Incertae_sedis","Ramicandelaberales_gen_Incertae_sedis",1619,10,0.0440434759288123,0.112931989561057
"705","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis",1424,10,0.0410085610541045,0.105150156548986
"706","Treated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Capnodiales_gen_Incertae_sedis",1086,14,0.0404127064863178,0.103622324323892
"707","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Alboleptonia",1656,1,0.0398306715412738,0.102129927028907
"708","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Discinaceae","Hydnotrya",1120,2,0.0387529479843068,0.0993665332930945
"709","Treated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis",1909,3,0.0384736786703527,0.0986504581291095
"710","Treated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomeraceae_gen_Incertae_sedis",2123,4,0.0383411832277888,0.0983107262250996
"711","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Mycoarthris",938,5,0.038063759802401,0.0975993841087205
"712","Treated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia",1823,8,0.0377489187647839,0.0967920993968818
"713","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Glutinoglossum",1626,1,0.037509515790445,0.0961782456165257
"714","Treated","Fungi","Mucoromycota","Endogonomycetes","GS22","GS22_fam_Incertae_sedis","GS22_gen_Incertae_sedis",1298,23,0.0371065374913282,0.0951449679264826
"715","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavariaceae_gen_Incertae_sedis",1306,4,0.0356263621711899,0.0913496465927948
"716","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Brevicellicium",934,7,0.0353451697563452,0.0906286404008851
"717","Treated","Fungi","Monoblepharomycota","Monoblepharomycota_cls_Incertae_sedis","Monoblepharomycota_ord_Incertae_sedis","Monoblepharomycota_fam_Incertae_sedis","Monoblepharomycota_gen_Incertae_sedis",852,12,0.034682256175864,0.088928861989395
"718","Treated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis","GS11_gen_Incertae_sedis",1293,22,0.0346758489777087,0.0889124332761763
"719","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Cystangium",950,4,0.0346501956097351,0.0888466554095771
"720","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma",1083,28,0.0346374906098223,0.0888140784867239
"721","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella",1928,1,0.0343941772513201,0.088190198080308
"722","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephoraceae_gen_Incertae_sedis",1137,3,0.0332986418507433,0.0853811329506239
"723","Treated","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis","Spizellomycetales_gen_Incertae_sedis",1034,18,0.0329499951205766,0.0844871669758374
"724","Treated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Microglossum",1345,3,0.0310962584168584,0.0797339959406626
"725","Treated","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum",938,14,0.0309521937093124,0.0793645992546471
"726","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",984,17,0.030588069861828,0.0784309483636616
"727","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia",1762,5,0.0298612337615557,0.076567266055271
"728","Treated","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",1221,10,0.0278922784422982,0.0715186626725594
"729","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Membranomyces",638,1,0.0278031986752081,0.0712902530133541
"730","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Abortiporus",517,2,0.027413108318517,0.0702900213295309
"731","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",1023,8,0.0259368665263526,0.0665047859650066
"732","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema",936,14,0.0254249563588495,0.0651921957919218
"733","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Spirosphaera",694,14,0.0243272004023682,0.0623774369291492
"734","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",961,14,0.0237582839345148,0.0609186767551663
"735","Treated","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria",566,8,0.023726451402656,0.0608370548786051
"736","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena",931,2,0.0236164294658456,0.0605549473483221
"737","Treated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia",988,14,0.0235331873027327,0.0603415059044429
"738","Treated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidales_fam_Incertae_sedis","Rhizophlyctidales_gen_Incertae_sedis",971,7,0.0230303582985148,0.0590522007654226
"739","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora",570,2,0.0223605145727298,0.0573346527505893
"740","Treated","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis",816,22,0.0221434120669986,0.0567779796589708
"741","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_fam_Incertae_sedis","Pseudoarthrographis",766,9,0.0217169241136714,0.0556844208042857
"742","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella",581,6,0.021033029992105,0.0539308461336026
"743","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycenaceae_gen_Incertae_sedis",887,2,0.020962226727019,0.0537492993000487
"744","Treated","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus",555,7,0.0208969642308171,0.0535819595661978
"745","Treated","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium",480,7,0.0205234554282198,0.0526242446877431
"746","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Mycopan",852,2,0.0204577178761652,0.052455686861962
"747","Treated","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",451,9,0.0200714780757131,0.0514653283992644
"748","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cudoniella",818,3,0.0200192317035219,0.051331363342364
"749","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala",722,10,0.0199925401828003,0.0512629235456417
"750","Treated","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria",803,13,0.0197724916278885,0.0506986964817655
"751","Treated","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium",452,12,0.0190501973399026,0.048846659845904
"752","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pustularia",611,6,0.0185255847380061,0.0475014993282207
"753","Treated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium",563,12,0.0182634138739045,0.0468292663433448
"754","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Heterobasidion",566,19,0.0172920749352881,0.0443386536802259
"755","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",376,6,0.0172495973390161,0.044229736766708
"756","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",530,8,0.0168683041348309,0.0432520618841817
"757","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae","Truncocolumella",350,11,0.0167917497043414,0.0430557684726704
"758","Treated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",556,15,0.0166435586879259,0.0426757915075023
"759","Treated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces",602,5,0.0164627838912518,0.0422122663878252
"760","Treated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Terramyces",889,4,0.0159087115956885,0.040791568194073
"761","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota",570,7,0.0153362082313611,0.0393236108496438
"762","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces",353,11,0.0149864465907981,0.0384267861302517
"763","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys",952,3,0.0145576336218107,0.0373272656969505
"764","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Odontia",487,1,0.0142414317464031,0.0365164916574438
"765","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia",618,9,0.0141366841243886,0.0362479080112528
"766","Treated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea",386,9,0.0140743437853029,0.0360880609879562
"767","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum",388,15,0.0139301241479305,0.0357182670459758
"768","Treated","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Archaeospora",440,4,0.0136828694403598,0.0350842806163073
"769","Treated","Fungi","Ascomycota","Candelariomycetes","Candelariales","Pycnoraceae","Pycnora",351,7,0.0135512478169201,0.0347467892741541
"770","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea",516,13,0.0134780019200297,0.0345589792821275
"771","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera",465,26,0.0134732311527663,0.0345467465455546
"772","Treated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium",359,7,0.0134293055942528,0.0344341169083405
"773","Treated","Fungi","Chytridiomycota","GS14","GS14_ord_Incertae_sedis","GS14_fam_Incertae_sedis","GS14_gen_Incertae_sedis",439,8,0.0133013517890646,0.0341060302283708
"774","Treated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris",214,2,0.0129964745909916,0.0333242938230555
"775","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fam_Incertae_sedis","Agaricales_gen_Incertae_sedis",524,5,0.0127385895814749,0.03266305020891
"776","Treated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizoglomus",366,5,0.0126070737113064,0.0323258300289908
"777","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron",379,8,0.0123641157397366,0.0317028608711194
"778","Treated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolaceae_gen_Incertae_sedis",475,13,0.0123507427668848,0.0316685711971404
"779","Treated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",551,7,0.0123130441171702,0.0315719079927442
"780","Treated","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Tritirachium",310,6,0.0122832723032213,0.0314955700082597
"781","Treated","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Lecanoromycetes_fam_Incertae_sedis","Lecanoromycetes_gen_Incertae_sedis",275,9,0.0119427325352696,0.030622391116076
"782","Treated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium",452,12,0.0119356351275788,0.0306041926348175
"783","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis",446,5,0.0119181910506582,0.030559464232457
"784","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopyxis",267,2,0.0118593126914698,0.0304084940806917
"785","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola",312,7,0.0116243088807676,0.0298059202070964
"786","Treated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae","Betamyces",126,4,0.0114835785064041,0.0294450730933438
"787","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera",344,3,0.0113217853085358,0.0290302187398353
"788","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium",376,9,0.0112831126240228,0.0289310580103149
"789","Treated","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis",332,15,0.0111870502411413,0.0286847442080547
"790","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentitheciaceae_gen_Incertae_sedis",448,7,0.011061992358537,0.0283640829706077
"791","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus",257,3,0.0110429089369177,0.0283151511203019
"792","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",314,3,0.0108814999231649,0.027901281854269
"793","Treated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Microdiplodia",274,2,0.0107018257909049,0.0274405789510381
