"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV502","ASV502",15.9771424834407,-20.8045780095918,4.05405546583597,-5.13179412193902,2.86993319351515e-07,6.39456989680095e-06,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_rubiginosa","100","100","100","100","100","67","67"
"ASV509","ASV509",22.8877937273527,21.378397102162,4.89118186472908,4.3708039679171,1.23789893439215e-05,0.000166532441551246,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Ochrocladosporium","Ochrocladosporium_frigidarii","100","100","100","100","85","85","83"
"ASV516","ASV516",22.9661206071521,-22.7671383128251,5.52712911647345,-4.1191616539169,3.80253322009914e-05,0.000376556414712595,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV519","ASV519",9.50177941524038,-20.3104491328636,4.95127546113086,-4.10206406254455,4.09480855833614e-05,0.000394540338120766,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","100","100","100","100","100","81","46"
"ASV567","ASV567",23.2743021445812,-23.4870080081436,4.47401977650264,-5.24964331438505,1.52393999491074e-07,3.74679040128054e-06,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","97"
"ASV603","ASV603",15.8539052524963,-21.0810583576087,5.5275781743755,-3.81379651134295,0.000136848160021384,0.00120460170487959,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax","100","100","100","100","100","100","100"
"ASV608","ASV608",21.9488619768334,-24.3479715972442,4.20116329899996,-5.79553087189922,6.81053977910235e-09,2.42795743124999e-07,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Unclassified","100","100","100","100","100","100","57"
"ASV655","ASV655",9.59233134189002,-22.3338185668431,4.47493230541943,-4.99087294343994,6.0107027043755e-07,1.19045306339437e-05,"Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Unclassified","Unclassified","100","99","96","85","84","33","30"
"ASV685","ASV685",11.0046246360963,-20.1480813227873,5.31071401445848,-3.79385545294549,0.000148326041876372,0.00128971302265675,"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum_nigritum","100","100","100","100","100","100","70"
"ASV686","ASV686",10.6340157206491,-19.7877604913021,2.91261551731033,-6.79381139518723,1.09209140852664e-11,5.56186553056781e-10,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces","Unclassified","100","100","100","100","100","100","98"
"ASV726","ASV726",13.5645206617861,23.1163318639071,5.48892698677462,4.21144823379963,2.53738704308532e-05,0.000287167771701561,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","99"
"ASV840","ASV840",9.06518356814896,-25.745207178315,3.94861658944493,-6.52005749232141,7.02804480765196e-11,3.34066396523723e-09,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","100","100","98","82","30","26","26"
"ASV844","ASV844",11.6049036468129,25.4552982245256,5.48843669683765,4.63798703175215,3.51818854947132e-06,5.97254389469775e-05,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_diversispora","100","100","100","100","100","100","100"
"ASV845","ASV845",10.5361193481652,-23.381978882506,5.36121706370011,-4.36131919388629,1.29280603796063e-05,0.000167594673648351,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova","Alpova_concolor","100","100","100","100","100","100","99"
"ASV875","ASV875",1.29892028994239,23.0020471660117,5.4896811766431,4.19005155779872,2.78891077951402e-05,0.000305922059352845,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Unclassified","100","100","100","97","97","90","51"
"ASV944","ASV944",9.01689883745198,-21.6272621484176,4.70904405923727,-4.59270753816658,4.37532032353499e-06,7.25489160623361e-05,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vesiculosus","100","100","100","100","100","100","100"
"ASV956","ASV956",7.12342577353216,19.7186997711924,4.42429476787474,4.45691365647061,8.31480732177533e-06,0.000120988931029098,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","99","99","99","33","32"
"ASV988","ASV988",6.37609085632591,-18.7441600640132,5.53006873721385,-3.38949856768993,0.000700205746784451,0.00573846778686567,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","100","100","100","100","100","84","42"
"ASV1012","ASV1012",4.31878385377126,-19.6656103149797,3.82239786491112,-5.14483604532806,2.67754553030211e-07,6.15835471969485e-06,"Fungi","Ascomycota","Sareomycetes","Sareales","Sareales_fam_Incertae_sedis","Sareales_gen_Incertae_sedis","Unclassified","100","100","98","98","98","98","98"
"ASV1047","ASV1047",6.87327739423524,-22.5758258328506,4.11533412392505,-5.48578199315653,4.11644310713145e-08,1.17400957415389e-06,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentithecium","Unclassified","100","100","100","100","100","96","92"
"ASV1074","ASV1074",5.47846270951817,24.8794870537884,5.48853633435946,4.53299122719427,5.81542312833403e-06,9.01390584891774e-05,"Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV1139","ASV1139",5.56619120220693,-16.6456817663449,5.53536203315582,-3.00715322080837,0.00263706808835284,0.0206618631537975,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys","Fibulochlamys_chilensis","100","100","100","100","100","99","99"
"ASV1162","ASV1162",5.30383641914772,23.4917676255724,5.48876780108226,4.27997111135587,1.86917574144334e-05,0.000225885136211712,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_hyalina","100","100","100","100","100","100","100"
"ASV1249","ASV1249",3.81236484607573,-16.578008286488,5.53516588161564,-2.99503368843014,0.00274414531968183,0.021038447450894,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","100","100","87","87","56","49","49"
"ASV1406","ASV1406",2.23391956891905,21.1585542657838,4.83204270616621,4.37880117217987,1.19333941997459e-05,0.000163625193546516,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella","Truncatella_angustata","100","100","100","100","100","98","98"
"ASV1652","ASV1652",3.49830547316219,21.788314990123,5.4899181813842,3.96878683256249,7.22394670126922e-05,0.000668918701039604,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora","Unclassified","100","100","100","100","100","77","36"
"ASV1863","ASV1863",2.45887593300742,-18.721495405924,5.53019437101848,-3.38532321830058,0.000710944868372251,0.00576026921760698,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea","Unclassified","100","100","100","100","81","81","36"
"ASV1951","ASV1951",2.34444084272545,-18.6935098080094,5.53018991024331,-3.38026543598156,0.000724158571912825,0.00580140518847016,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Unclassified","Unclassified","100","100","100","100","100","34","19"
"ASV2043","ASV2043",2.24484640427625,18.8688373041287,5.22074588524963,3.61420335692637,0.000301272533438461,0.00255722995644789,"Fungi","Mucoromycota","Endogonomycetes","Endogonomycetes_ord_Incertae_sedis","Endogonomycetes_fam_Incertae_sedis","Endogonomycetes_gen_Incertae_sedis","Unclassified","83","72","72","72","72","72","72"
"ASV2156","ASV2156",2.44478535203018,23.3051454284626,5.4891131640724,4.24570321869124,2.17908904958812e-05,0.000254703359402677,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Zygoascus","Unclassified","100","100","100","100","100","100","100"
