"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"932","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Candolleomyces","Candolleomyces_candolleanus",18,2,2021099,0.000890604567119176
"933","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_disseminatus",7,1,2021099,0.000346346220546346
"934","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_micaceus",213,10,2021099,0.0105388207109103
"935","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_sclerocystidiosus",2019,8,2021099,0.0998961456118676
"936","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_echinospora",17,3,2021099,0.000841126535612555
"937","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_laanii",18,1,2021099,0.000890604567119176
"938","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_lagopus",3498,5,2021099,0.17307415421016
"939","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Homophron","Homophron_helvolescens",8,1,2021099,0.000395824252052967
"940","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_alluviana",34,3,2021099,0.00168225307122511
"941","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_carinthiaca",40,1,2021099,0.00197912126026484
"942","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_lacuum",8,1,2021099,0.000395824252052967
"943","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_quercicola",20,1,2021099,0.000989560630132418
"944","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_squamosa",1399,1,2021099,0.0692197660777626
"945","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum","Schizophyllum_commune",2,1,2021099,9.89560630132418e-05
"946","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina","Galerina_badipes",14,1,2021099,0.000692692441092693
"947","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina","Galerina_venenata",26,2,2021099,0.00128642881917214
"948","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_capnoides",113,14,2021099,0.00559101756024816
"949","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_fasciculare",1279,37,2021099,0.0632824022969681
"950","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_aurivella",8,1,2021099,0.000395824252052967
"951","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_brunnescens",505,11,2021099,0.0249864059108436
"952","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_decorata",17,2,2021099,0.000841126535612555
"953","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_highlandensis",138,3,2021099,0.00682796834791368
"954","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_scamba",11,1,2021099,0.00054425834657283
"955","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria","Tubaria_furfuracea",202,4,2021099,0.00999456236433742
"956","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Ampulloclitocybe","Ampulloclitocybe_avellaneialba",653,1,2021099,0.0323091545738235
"957","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Baeospora","Baeospora_myosura",6,1,2021099,0.000296868189039725
"958","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe","Clitocybe_brunneoceracea",18,1,2021099,0.000890604567119176
"959","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Dermoloma","Dermoloma_bellerianum",88,1,2021099,0.00435406677258264
"960","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia","Fayodia_gracilipes",609,8,2021099,0.0301321211875321
"961","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","Hemimycena_lactea",925,1,2021099,0.0457671791436243
"962","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","Hemimycena_tortuosa",23,2,2021099,0.00113799472465228
"963","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Myxomphalia","Myxomphalia_maura",1019,6,2021099,0.0504181141052467
"964","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Paralepista","Paralepista_flaccida",5,1,2021099,0.000247390157533105
"965","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma_apium",3,1,2021099,0.000148434094519863
"966","treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Macrotyphula","Macrotyphula_juncea",5,1,2021099,0.000247390157533105
"967","treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis","Athelopsis_lembospora",1644,11,2021099,0.0813418837968848
"968","treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma","Piloderma_bicolor",8,1,2021099,0.000395824252052967
"969","treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma","Piloderma_byssinum",11,1,2021099,0.00054425834657283
"970","treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","Amphinema_diadema",7,1,2021099,0.000346346220546346
"971","treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylospora","Tylospora_asterophora",3366,1,2021099,0.166543054051286
"972","treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","Oliveonia_pauxilla",43,4,2021099,0.0021275553547847
"973","treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron","Basidiodendron_walleynii",16,2,2021099,0.000791648504105934
"974","treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Stypella","Stypella_grilletii",24,1,2021099,0.0011874727561589
"975","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Tylopilus","Tylopilus_porphyrosporus",18,1,2021099,0.000890604567119176
"976","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_mendocinensis",2218,10,2021099,0.109742273881685
"977","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_zelleri",1523,12,2021099,0.0753550419845836
"978","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomus","Xerocomus_ferrugineus",34,1,2021099,0.00168225307122511
"979","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Chalciporus","Chalciporus_piperatoides",98,6,2021099,0.00484884708764885
"980","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana","Leucogyrophana_mollusca",10,1,2021099,0.000494780315066209
"981","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana","Leucogyrophana_olivascens",23,1,2021099,0.00113799472465228
"982","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora","Coniophora_fusispora",23,2,2021099,0.00113799472465228
"983","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora","Coniophora_puteana",14,2,2021099,0.000692692441092693
"984","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Meruliporia","Meruliporia_incrassata",24,1,2021099,0.0011874727561589
"985","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova","Alpova_concolor",18711,35,2021099,0.925783447520384
"986","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Melanogaster_macrocarpus",1146,12,2021099,0.0567018241065876
"987","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae",8165,33,2021099,0.40398812725156
"988","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_parksii",5619,33,2021099,0.278017059035703
"989","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vesiculosus",1676,18,2021099,0.0829251808050966
"990","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vinicolor",3233,32,2021099,0.159962475860905
"991","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma_bovista",565,2,2021099,0.0279550878012408
"992","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula","Serpula_himantioides",69,1,2021099,0.00341398417395684
"993","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus_lakei",17,2,2021099,0.000841126535612555
"994","treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae","Truncocolumella","Truncocolumella_citrina",389,14,2021099,0.0192469542560755
"995","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_candicans",103,2,2021099,0.00509623724518195
"996","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_conspersum",11,1,2021099,0.00054425834657283
"997","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_laeve",213,1,2021099,0.0105388207109103
"998","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus","Craterellus_calicornucopioides",276,3,2021099,0.0136559366958274
"999","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Clavulina_coralloides",464,3,2021099,0.0229578066190721
"1000","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_adnatum",23,1,2021099,0.00113799472465228
"1001","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_brinkmannii",227,3,2021099,0.0112315131520029
"1002","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_citriforme",49,1,2021099,0.00242442354382442
"1003","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_luteoviride",88,1,2021099,0.00435406677258264
"1004","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_muscicola",212,2,2021099,0.0104893426794036
"1005","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_oblongisporum",105,4,2021099,0.00519519330819519
"1006","treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","Tulasnella","Tulasnella_helicospora",19,1,2021099,0.000940082598625797
"1007","treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum_fuscogleba",19,1,2021099,0.000940082598625797
"1008","treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum_saccatum",12,2,2021099,0.000593736378079451
"1009","treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Nidulariopsis","Nidulariopsis_iowensis",129,3,2021099,0.0063826660643541
"1010","treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera","Radiigera_taylorii",629,33,2021099,0.0311216818176645
"1011","treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria","Gautieria_monticola",115,2,2021099,0.0056899736232614
"1012","treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria","Gautieria_otthii",48,4,2021099,0.0023749455123178
"1013","treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Clavariadelphus","Clavariadelphus_subfastigiatus",82,1,2021099,0.00405719858354291
"1014","treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Gomphus","Gomphus_clavatus",26,1,2021099,0.00128642881917214
"1015","treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_fennica",48,4,2021099,0.0023749455123178
"1016","treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_rubella",11,2,2021099,0.00054425834657283
"1017","treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_velocimutans",23,1,2021099,0.00113799472465228
"1018","treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Trichaptum","Trichaptum_abietinum",6,1,2021099,0.000296868189039725
"1019","treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia","Hyphodontia_pallidula",7,1,2021099,0.000346346220546346
"1020","treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon_crustosus",7,1,2021099,0.000346346220546346
"1021","treated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium_crassirhachis",18,2,2021099,0.000890604567119176
"1022","treated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium_nephriticum",156,4,2021099,0.00771857291503286
"1023","treated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Trappeaceae","Restingomyces","Restingomyces_yaaxtax",40,2,2021099,0.00197912126026484
"1024","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Cinereomyces","Cinereomyces_lindbladii",33,3,2021099,0.00163277503971849
"1025","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Jahnoporus","Jahnoporus_hirtus",5,1,2021099,0.000247390157533105
"1026","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Obba","Obba_thailandica",21,1,2021099,0.00103903866163904
"1027","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_ptychogaster",7,1,2021099,0.000346346220546346
"1028","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_sericeomollis",4,1,2021099,0.000197912126026484
"1029","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Spongiporus","Spongiporus_gloeoporus",117,2,2021099,0.00578892968627465
"1030","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_applanatum",977,28,2021099,0.0483400367819686
"1031","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_australe",2341,42,2021099,0.115828071757
"1032","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","Hyphoderma_obtusiforme",19,1,2021099,0.000940082598625797
"1033","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_lacerata",68,4,2021099,0.00336450614245022
"1034","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_reticulata",1726,5,2021099,0.0853990823804277
"1035","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus","Physisporinus_eminens",7,1,2021099,0.000346346220546346
"1036","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","Bjerkandera_adusta",197,4,2021099,0.00974717220680432
"1037","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phaeophlebiopsis","Phaeophlebiopsis_peniophoroides",69,1,2021099,0.00341398417395684
"1038","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Abortiporus","Abortiporus_biennis",517,2,2021099,0.025580142288923
"1039","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Cotylidia","Cotylidia_undulata",199,2,2021099,0.00984612826981756
"1040","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_cremicolor",3237,12,2021099,0.160160387986932
"1041","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_geogenium",8,1,2021099,0.000395824252052967
"1042","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_subrigescens",7064,8,2021099,0.34951281456277
"1043","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Cyanosporus","Cyanosporus_simulans",7,1,2021099,0.000346346220546346
"1044","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes_versicolor",46,3,2021099,0.00227598944930456
"1045","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Fuscopostia","Fuscopostia_fragilis",8,1,2021099,0.000395824252052967
"1046","treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_bourdotii",44,6,2021099,0.00217703338629132
"1047","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellus","Albatrellus_caeruleoporus",6,1,2021099,0.000296868189039725
"1048","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellus","Albatrellus_confluens",9,1,2021099,0.000445302283559588
"1049","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_citrinus",182,10,2021099,0.009005001734205
"1050","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucophleps","Leucophleps_spinispora",139,7,2021099,0.0068774463794203
"1051","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Gloeodontia","Gloeodontia_subasperispora",22,2,2021099,0.00108851669314566
"1052","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Bondarzewia","Bondarzewia_occidentalis",22,1,2021099,0.00108851669314566
"1053","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum","Dichostereum_pallescens",457,13,2021099,0.0226114603985258
"1054","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma","Scytinostroma_ochroleucum",31,4,2021099,0.00153381897670525
"1055","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora_incarnata",13,1,2021099,0.000643214409586072
"1056","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Boidinia","Boidinia_furfuracea",9,1,2021099,0.000445302283559588
"1057","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_brunneohepaticus",13,1,2021099,0.000643214409586072
"1058","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_chrysorrheus",22,2,2021099,0.00108851669314566
"1059","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_luculentus",1599,1,2021099,0.0791153723790868
"1060","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus",6251,17,2021099,0.309287174947887
"1061","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_silviae",1808,3,2021099,0.0894562809639706
"1062","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_adusta",237,2,2021099,0.0117262934670692
"1063","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_amarissima",69,1,2021099,0.00341398417395684
"1064","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_candidissima",1127,4,2021099,0.0557617415079618
"1065","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens",3074,7,2021099,0.152095468851353
"1066","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremicolor",10660,1,2021099,0.527435815860579
"1067","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremoricolor",143,1,2021099,0.00707535850544679
"1068","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_crenulata",1384,16,2021099,0.0684775956051633
"1069","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_delica",927,4,2021099,0.0458661352066376
"1070","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens",39189,19,2021099,1.93899457671297
"1071","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata",7261,2,2021099,0.359259986769574
"1072","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_laeta",1896,1,2021099,0.0938103477365532
"1073","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_minor",368,8,2021099,0.0182079155944365
"1074","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax",1956,5,2021099,0.0967790296269505
"1075","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_murrillii",2225,3,2021099,0.110088620102231
"1076","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_nigricans",4942,3,2021099,0.24452043170572
"1077","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_obscurozelleri",1953,4,2021099,0.0966305955324306
"1078","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_romellii",33,3,2021099,0.00163277503971849
"1079","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis",22070,4,2021099,1.09198015535112
"1080","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila",137,6,2021099,0.00677849031640706
"1081","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_turci",1011,1,2021099,0.0500222898531937
"1082","treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Aleurodiscus","Aleurodiscus_grantii",8,1,2021099,0.000395824252052967
"1083","treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_confusa",673,4,2021099,0.0332987152039559
"1084","treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_dimitica",1219,5,2021099,0.0603137204065709
"1085","treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_herbamans",292,2,2021099,0.0144475851999333
"1086","treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_occidentalis",4,1,2021099,0.000197912126026484
"1087","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Phellodon","Phellodon_yunnanensis",4,1,2021099,0.000197912126026484
"1088","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon","Amaurodon_mustialaensis",42,3,2021099,0.00207807732327808
"1089","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_atrofuscus",21,1,2021099,0.00103903866163904
"1090","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_rotundisporus",881,4,2021099,0.043590145757333
"1091","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_tristis",6,1,2021099,0.000296868189039725
"1092","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_atra",97,3,2021099,0.00479936905614223
"1093","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_terrestris",253,1,2021099,0.0125179419711751
"1094","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia",1739,6,2021099,0.0860422967900138
"1095","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_bryophila",45,4,2021099,0.00222651141779794
"1096","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_cinerascens",35,1,2021099,0.00173173110273173
"1097","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_coerulea",198,4,2021099,0.00979665023831094
"1098","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_ellisii",707,2,2021099,0.034980968275181
"1099","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_fuscocinerea",11,1,2021099,0.00054425834657283
"1100","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_galzinii",1981,3,2021099,0.098015980414616
"1101","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_globospora",21,2,2021099,0.00103903866163904
"1102","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_lapida",21,3,2021099,0.00103903866163904
"1103","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_longisterigmata",93,2,2021099,0.00460145693011574
"1104","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_pallidocastanea",60,1,2021099,0.00296868189039725
"1105","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa",142,2,2021099,0.00702588047394017
"1106","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina",925,16,2021099,0.0457671791436243
"1107","treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_tenuirhizomorpha",53,1,2021099,0.00262233566985091
