"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV445","ASV445",11.627998326068,21.8997184398877,3.13673412325171,6.98169420147899,2.91641401080825e-12,9.40196326341515e-11,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii","100","100","100","100","100","100","100"
"ASV464","ASV464",28.5331528705141,19.5501251418461,3.20126079832068,6.10700794889992,1.01516185046021e-09,2.02136639047519e-08,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Unclassified","100","99","99","98","98","95","51"
"ASV476","ASV476",20.2217572911322,22.4085122832077,2.89375805040023,7.743740801035,9.65337020716554e-15,5.02717817711621e-13,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Unclassified","100","100","100","100","100","100","51"
"ASV502","ASV502",15.9771424834407,20.3209919619907,3.0487790853114,6.66528842968466,2.64146078405876e-11,6.87795750310685e-10,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_rubiginosa","100","100","100","100","100","67","67"
"ASV503","ASV503",14.6314246481776,5.88498892813783,1.74988125193069,3.36307902130203,0.000770782968830152,0.00778835925220914,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","49","49","49","49"
"ASV509","ASV509",22.8877937273527,-9.74621171818148,3.1771716488846,-3.06757481032007,0.00215803435947715,0.0211737574111019,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Ochrocladosporium","Ochrocladosporium_frigidarii","100","100","100","100","85","85","83"
"ASV535","ASV535",17.3385088557975,21.8408927361604,2.58864149400459,8.43720259709384,3.25022803698296e-17,2.75050547629683e-15,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Unclassified","Unclassified","100","100","98","98","76","55","29"
"ASV567","ASV567",23.2743021445812,22.1586870235742,3.43206247251509,6.45637636290922,1.07239715921673e-10,2.68893658070269e-09,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","97"
"ASV608","ASV608",21.9488619768334,22.8994275082038,3.22102216354587,7.10936663751326,1.16576684576123e-12,4.57989689379114e-11,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Unclassified","100","100","100","100","100","100","57"
"ASV655","ASV655",8.26243504181553,21.3992490824499,3.53403488591922,6.05518897612235,1.40252915198777e-09,2.71289210255921e-08,"Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Unclassified","Unclassified","100","99","96","85","84","33","30"
"ASV699","ASV699",2.08444892353176,-24.2004488154046,4.3820560780015,-5.52262417108124,3.33973613406369e-08,5.38333657800267e-07,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopyxis","Geopyxis_rehmii","100","100","100","100","100","100","99"
"ASV735","ASV735",10.989093910156,6.66401095035182,2.27756345728396,2.92593865125444,0.00343418652122762,0.032745694012269,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Paracladophialophoraceae","Unclassified","Unclassified","99","99","86","85","64","52","47"
"ASV751","ASV751",13.2635174821499,-26.6879038717901,3.66097206406897,-7.28984089600726,3.10321275197034e-13,1.31304689567745e-11,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","89","89","89","53","15"
"ASV988","ASV988",6.37609085632591,18.0322878448783,4.23855991250766,4.25434303563019,2.09663672146534e-05,0.000236570510072006,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","100","100","100","100","100","84","42"
"ASV1047","ASV1047",6.87327739423524,21.5066826931233,3.14438614187099,6.83970788661671,7.93548252194325e-12,2.14892866694223e-10,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentithecium","Unclassified","100","100","100","100","100","96","92"
"ASV1393","ASV1393",4.48688414979176,-25.7862845624929,4.38149653442828,-5.88526873406684,3.97407728069614e-09,7.47347310842025e-08,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Rasamsonia","Rasamsonia_brevistipitata","100","100","100","100","100","98","84"
