"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"1273","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Gloeodontia","Gloeodontia_subasperispora",18,1,1815106,0.000991677621031499
"1274","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma","Scytinostroma_ochroleucum",11,1,1815106,0.000606025212852583
"1275","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus",2256,2,1815106,0.124290261835948
"1276","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_silviae",1693,1,1815106,0.0932727895781293
"1277","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens",8,1,1815106,0.000440745609347333
"1278","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_crenulata",221,1,1815106,0.0121755974582201
"1279","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_delica",214,1,1815106,0.0117899450500412
"1280","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens",160,2,1815106,0.00881491218694666
"1281","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax",44,1,1815106,0.00242410085141033
"1282","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_romellii",24,2,1815106,0.001322236828042
"1283","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_dimitica",32,1,1815106,0.00176298243738933
"1284","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_occidentalis",4,1,1815106,0.000220372804673666
"1285","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Phellodon","Phellodon_yunnanensis",4,1,1815106,0.000220372804673666
"1286","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_atrofuscus",21,1,1815106,0.00115695722453675
"1287","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_tristis",6,1,1815106,0.0003305592070105
"1288","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia",459,1,1815106,0.0252877793363032
"1289","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_bryophila",20,1,1815106,0.00110186402336833
"1290","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_lapida",9,1,1815106,0.00049583881051575
"1291","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_longisterigmata",42,1,1815106,0.0023139144490735
"1292","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa",67,1,1815106,0.00369124447828391
"1293","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_terrestris",639,1,1815106,0.0352045555466182
"1294","5 to 8","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_invisitata",7,1,1815106,0.000385652408178916
"1295","5 to 8","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_compressa",2,1,1815106,0.000110186402336833
"1296","5 to 8","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_exigua",60,2,1815106,0.003305592070105
"1297","5 to 8","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_insularis",6,1,1815106,0.0003305592070105
"1298","5 to 8","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_magus",83,4,1815106,0.00457273569697858
"1299","5 to 8","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae","Camptobasidium","Camptobasidium_gelus",18,1,1815106,0.000991677621031499
"1300","5 to 8","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Yamadamyces","Yamadamyces_rosulatus",4,1,1815106,0.000220372804673666
"1301","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","Cystofilobasidium_capitatum",4,1,1815106,0.000220372804673666
"1302","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Itersonilia","Itersonilia_pannonica",11,1,1815106,0.000606025212852583
"1303","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia_pullulans",14,1,1815106,0.000771304816357833
"1304","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_globosa",48,1,1815106,0.002644473656084
"1305","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_randhawae",66,1,1815106,0.0036361512771155
"1306","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens",50,1,1815106,0.00275466005842083
"1307","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_terricola",1933,7,1815106,0.106495157858549
"1308","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus_festucosus",39,1,1815106,0.00214863484556825
"1309","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema_terrestris",8,1,1815106,0.000440745609347333
"1310","5 to 8","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica",13141,7,1815106,0.723979756554163
"1311","5 to 8","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Tritirachium","Tritirachium_cinnamomeum",96,2,1815106,0.00528894731216799
"1312","5 to 8","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","Ustilago_maydis",6,1,1815106,0.0003305592070105
"1313","5 to 8","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Rhizophlyctis_rosea",10,1,1815106,0.000550932011684166
"1314","5 to 8","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Coralloidiomyces","Coralloidiomyces_digitatus",46,1,1815106,0.00253428725374716
"1315","5 to 8","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","Operculomyces_laminatus",156,1,1815106,0.00859453938227299
"1316","5 to 8","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Terramyces","Terramyces_subangulosus",316,1,1815106,0.0174094515692196
"1317","5 to 8","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae","Geranomyces","Geranomyces_variabilis",9,1,1815106,0.00049583881051575
"1318","5 to 8","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora","Ambispora_gerdemannii",12,1,1815106,0.000661118414020999
"1319","5 to 8","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Archaeospora","Archaeospora_trappei",157,1,1815106,0.00864963258344141
"1320","5 to 8","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus_microcarpum",250,2,1815106,0.0137733002921042
"1321","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Dissophora","Dissophora_globulifera",5,1,1815106,0.000275466005842083
"1322","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Gryganskiella","Gryganskiella_cystojenkinii",74,2,1815106,0.00407689688646283
"1323","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_amoeboidea",603,4,1815106,0.0332212003045552
"1324","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii",57,2,1815106,0.00314031246659975
"1325","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_hyalina",577,6,1815106,0.0317887770741764
"1326","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alliacea",45,1,1815106,0.00247919405257875
"1327","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_angusta",7,1,1815106,0.000385652408178916
"1328","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_basiparvispora",1728,4,1815106,0.0952010516190239
"1329","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_echinula",95,1,1815106,0.00523385411099958
"1330","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae",149,2,1815106,0.00820888697409407
"1331","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera",173,1,1815106,0.00953112380213607
"1332","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_macrocystis",2651,1,1815106,0.146052076297472
"1333","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pseudozygospora",188,4,1815106,0.0103575218196623
"1334","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pulchella",408,1,1815106,0.022478026076714
"1335","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_tsukubaensis",12,1,1815106,0.000661118414020999
"1336","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_humilis",12540,7,1815106,0.690868742651944
"1337","5 to 8","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima",3375,7,1815106,0.185939553943406
"1338","5 to 8","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Absidia_cylindrospora",269,1,1815106,0.0148200711143041
"1339","5 to 8","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Cunninghamella","Cunninghamella_elegans",21,1,1815106,0.00115695722453675
"1340","5 to 8","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_autotrophica",2425,2,1815106,0.13360101283341
"1341","5 to 8","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_changbaiensis",382,5,1815106,0.0210456028463351
"1342","5 to 8","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha",6528,7,1815106,0.359648417227424
"1343","5 to 8","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_isabellina",2017,4,1815106,0.111122986756696
"1344","5 to 8","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_ramanniana",246,2,1815106,0.0135529274874305
"1345","5 to 8","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Paramicrosporidium","Paramicrosporidium_saccamoebae",6,1,1815106,0.0003305592070105
"1346","10 to 12","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium","Ramichloridium_anceps",17,1,1815106,0.000936584419863082
"1347","10 to 12","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema","Hormonema_macrosporum",6,1,1815106,0.0003305592070105
"1348","10 to 12","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Glonium","Glonium_stellatum",188,1,1815106,0.0103575218196623
"1349","10 to 12","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia","Ramularia_gaultheriae",7,1,1815106,0.000385652408178916
"1350","10 to 12","Fungi","Ascomycota","Dothideomycetes","Phaeotrichales","Phaeotrichaceae","Phaeotrichum","Phaeotrichum_benjaminii",16,1,1815106,0.000881491218694666
"1351","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis","Pyrenochaetopsis_leptospora",5,1,1815106,0.000275466005842083
"1352","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium","Camposporium_appendiculatum",68,2,1815106,0.00374633767945233
"1353","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium","Pleotrichocladium_opacum",504,6,1815106,0.027766973388882
"1354","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_fimeti",139,1,1815106,0.00765795496240991
"1355","10 to 12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella","Sporormiella_intermedia",6,1,1815106,0.0003305592070105
"1356","10 to 12","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella","Sympodiella_quercina",304,2,1815106,0.0167483331551986
"1357","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_pulcherrima",42,1,1815106,0.0023139144490735
"1358","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_rubiginosa",426,3,1815106,0.0234697036977455
"1359","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_carrionii",11,1,1815106,0.000606025212852583
"1360","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_chaetospira",1039,5,1815106,0.0572418360139849
"1361","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_minutissima",174,4,1815106,0.00958621700330449
"1362","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_angulospora",11,1,1815106,0.000606025212852583
"1363","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_castellanii",25,1,1815106,0.00137733002921042
"1364","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_cinerea",45,2,1815106,0.00247919405257875
"1365","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_lignicola",30,2,1815106,0.0016527960350525
"1366","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_moniliae",345,3,1815106,0.0190071544031037
"1367","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_opportunistica",255,1,1815106,0.0140487662979462
"1368","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_radicis",447,3,1815106,0.0246266609222822
"1369","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_salmonis",25,1,1815106,0.00137733002921042
"1370","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_tremulae",730,5,1815106,0.0402180368529441
"1371","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Knufia_tsunedae",446,1,1815106,0.0245715677211138
"1372","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_canescens",36,1,1815106,0.001983355242063
"1373","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_longicatenatum",18,1,1815106,0.000991677621031499
"1374","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_penicillioides",5,1,1815106,0.000275466005842083
"1375","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_minioluteus",11,1,1815106,0.000606025212852583
"1376","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_rugulosus",43,1,1815106,0.00236900765024191
"1377","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago","Penicillago_nodositata",118,3,1815106,0.00650099773787316
"1378","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_diversispora",1825,6,1815106,0.10054509213236
"1379","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_verticillata",126,2,1815106,0.00694174334722049
"1380","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Sclerococcum_ahtii",21,1,1815106,0.00115695722453675
"1381","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria","Verrucaria_hegetschweileri",267,1,1815106,0.0147098847119672
"1382","10 to 12","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria","Verrucaria_hydrophila",70,1,1815106,0.00385652408178916
"1383","10 to 12","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum_nigritum",1382,2,1815106,0.0761388040147518
"1384","10 to 12","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum","Trichoglossum_hirsutum",1283,1,1815106,0.0706845770990785
"1385","10 to 12","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora","Pyxidiophora_arvernensis",68,1,1815106,0.00374633767945233
"1386","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella","Trichosporiella_multisporum",89,2,1815106,0.00490329490398908
"1387","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum","Xenopolyscytalum_pinea",40,2,1815106,0.00220372804673666
"1388","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Ascocoryne","Ascocoryne_cylichnium",44,2,1815106,0.00242410085141033
"1389","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula","Cyathicula_amenti",169,4,1815106,0.00931075099746241
"1390","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium_lignicola",32,2,1815106,0.00176298243738933
"1391","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_holubovae",46,1,1815106,0.00253428725374716
"1392","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_hyalocuspica",11,1,1815106,0.000606025212852583
"1393","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_piceae-abietis",13,1,1815106,0.000716211615189416
"1394","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Mycoarthris","Mycoarthris_corallina",70,1,1815106,0.00385652408178916
"1395","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha","Hyaloscypha_finlandica",25,1,1815106,0.00137733002921042
"1396","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium","Leptodontidium_trabinellum",939,4,1815106,0.0517325158971432
"1397","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Mollisia","Mollisia_inferiseptata",6,1,1815106,0.0003305592070105
"1398","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_chlamydosporicum",3107,7,1815106,0.17117457603027
"1399","10 to 12","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_echinulatum",30,1,1815106,0.0016527960350525
"1400","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella_dryophila",307,1,1815106,0.0169136127587039
"1401","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_darii",76,4,1815106,0.00418708328879966
"1402","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_harknessii",212,2,1815106,0.0116797586477043
"1403","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","Scutellinia_cejpii",44,3,1815106,0.00242410085141033
"1404","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Trichophaea","Trichophaea_abundans",4,1,1815106,0.000220372804673666
"1405","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_rehmii",3984,4,1815106,0.219491313454972
"1406","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania","Plectania_rhytidia",27,2,1815106,0.00148751643154725
"1407","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_lauryi",9001,2,1815106,0.495893903716918
"1408","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_oregonense",7641,4,1815106,0.420967150127871
"1409","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_pacificum",244,3,1815106,0.0134427410850937
"1410","10 to 12","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_sphaerosporum",2122,1,1815106,0.11690777287938
"1411","10 to 12","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Babjevia","Babjevia_anomala",11,1,1815106,0.000606025212852583
"1412","10 to 12","Fungi","Ascomycota","Sareomycetes","Sareales","Sareaceae","Sarea","Sarea_resinae",17,1,1815106,0.000936584419863082
"1413","10 to 12","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria","Chaetosphaeria_vermicularioides",157,3,1815106,0.00864963258344141
"1414","10 to 12","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","Chloridium_aseptatum",49,1,1815106,0.00269956685725241
"1415","10 to 12","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Coniochaeta_fasciculata",305,2,1815106,0.0168034263563671
"1416","10 to 12","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis","Gibellulopsis_nigrescens",76,1,1815106,0.00418708328879966
"1417","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces","Keithomyces_carneus",984,4,1815106,0.0542117099497219
"1418","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Marquandomyces","Marquandomyces_marquandii",14,1,1815106,0.000771304816357833
"1419","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_spirale",84,1,1815106,0.004627828898147
"1420","10 to 12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_tricinctum",46,1,1815106,0.00253428725374716
"1421","10 to 12","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","Myrmecridium_schulzeri",30,1,1815106,0.0016527960350525
"1422","10 to 12","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Hawksworthiomyces","Hawksworthiomyces_lignivorus",8,1,1815106,0.000440745609347333
"1423","10 to 12","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella","Truncatella_angustata",165,2,1815106,0.00909037819278874
"1424","10 to 12","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Cryptostroma","Cryptostroma_corticale",7,1,1815106,0.000385652408178916
"1425","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_subrufescentoides",7,1,1815106,0.000385652408178916
"1426","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_ophthalmus",48,1,1815106,0.002644473656084
"1427","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_vassiljevae",63,1,1815106,0.00347087167361025
"1428","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_falcata",742,2,1815106,0.0408791552669651
"1429","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_zollingeri",15,1,1815106,0.000826398017526249
"1430","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_luteonana",55,1,1815106,0.00303012606426291
"1431","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_alnetorum",8,1,1815106,0.000440745609347333
"1432","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_applanatus",30,2,1815106,0.0016527960350525
"1433","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_crocophyllus",68,1,1815106,0.00374633767945233
"1434","10 to 12","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cystostereaceae","Crustomyces","Crustomyces_subabruptus",13,1,1815106,0.000716211615189416
